sampling_point_id,begin_position,end_position,value,verification_flag,validation_flag
SPO-AD0940A-6001,2021-12-22T18:00:00+01:00,2021-12-22T19:00:00+01:00,20.6,3,1
SPO-AD0940A-6001,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,NA,3,-1
SPO-AD0942A-6001,2021-12-22T18:00:00+01:00,2021-12-22T19:00:00+01:00,21.7,3,1
SPO-AD0942A-6001,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,NA,3,-1
SPO-AD0942A-0001,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,5.1,3,1
SPO-AD0942A-0001,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0942A-0038,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,131.4,3,1
SPO-AD0942A-0038,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0942A-0008,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,76.6,3,1
SPO-AD0942A-0008,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0942A-0009,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,286.5,3,1
SPO-AD0942A-0009,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0942A-0010,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,0.6,3,1
SPO-AD0942A-0010,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0942A-0007,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,1.6,3,1
SPO-AD0942A-0007,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0942A-9052,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,71,3,1
SPO-AD0942A-9052,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0942A-9051,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,1.4,3,1
SPO-AD0942A-9051,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0942A-9054,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,4.7,3,1
SPO-AD0942A-9054,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0942A-9058,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,74.8,3,1
SPO-AD0942A-9058,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0942A-9053,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,901,3,1
SPO-AD0942A-9053,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0942A-9072,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,0,3,1
SPO-AD0942A-9072,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0942A-9060,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,0,3,1
SPO-AD0942A-9060,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0940A-0038,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,275.2,3,1
SPO-AD0940A-0038,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0940A-0008,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,108.6,3,1
SPO-AD0940A-0008,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0940A-0009,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,513.9,3,1
SPO-AD0940A-0009,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0940A-9052,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,257,3,1
SPO-AD0940A-9052,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0940A-9051,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,0.2,3,1
SPO-AD0940A-9051,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0940A-9054,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,3.9,3,1
SPO-AD0940A-9054,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0940A-9058,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,76.8,3,1
SPO-AD0940A-9058,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0940A-9053,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,905,3,1
SPO-AD0940A-9053,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0940A-9072,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,2,3,1
SPO-AD0940A-9072,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0940A-9060,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,0,3,1
SPO-AD0940A-9060,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0944A-0007,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,60,3,1
SPO-AD0944A-0007,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0944A-9052,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,73,3,1
SPO-AD0944A-9052,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0944A-9051,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,0.4,3,1
SPO-AD0944A-9051,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0944A-9053,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,837,3,1
SPO-AD0944A-9053,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0944A-9054,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,4.6,3,1
SPO-AD0944A-9054,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0944A-9058,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,63.2,3,1
SPO-AD0944A-9058,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0944A-9072,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,3,3,1
SPO-AD0944A-9072,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0944A-9060,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,0,3,1
SPO-AD0944A-9060,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0942A-0005,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,32.4,3,1
SPO-AD0942A-0005,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0940A-0001,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,14.8,3,1
SPO-AD0940A-0001,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0940A-0010,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,1.5,3,1
SPO-AD0940A-0010,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0945A-0007,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0943A-0038,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,66.5,3,1
SPO-AD0943A-0038,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0943A-0008,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,68.2,3,1
SPO-AD0943A-0008,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0943A-0009,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,171.6,3,1
SPO-AD0943A-0009,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0940A-6001,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,23.1,3,1
SPO-AD0940A-6001,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0942A-6001,2021-12-22T19:00:00+01:00,2021-12-22T20:00:00+01:00,22.5,3,1
SPO-AD0942A-6001,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,NA,3,-1
SPO-AD0942A-0001,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,4.6,3,1
SPO-AD0942A-0001,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0942A-0038,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,113,3,1
SPO-AD0942A-0038,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0942A-0008,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,71.3,3,1
SPO-AD0942A-0008,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0942A-0009,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,251.8,3,1
SPO-AD0942A-0009,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0942A-0010,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,0.5,3,1
SPO-AD0942A-0010,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0942A-0007,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,1.4,3,1
SPO-AD0942A-0007,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0942A-9052,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,71,3,1
SPO-AD0942A-9052,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0942A-9051,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,1.3,3,1
SPO-AD0942A-9051,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0942A-9054,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,4.2,3,1
SPO-AD0942A-9054,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0942A-9058,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,76.4,3,1
SPO-AD0942A-9058,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0942A-9053,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,901,3,1
SPO-AD0942A-9053,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0942A-9072,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,0,3,1
SPO-AD0942A-9072,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0942A-9060,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,0,3,1
SPO-AD0942A-9060,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0940A-0038,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,261.4,3,1
SPO-AD0940A-0038,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0940A-0008,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,98.8,3,1
SPO-AD0940A-0008,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0940A-0009,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,483.9,3,1
SPO-AD0940A-0009,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0940A-9052,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,204,3,1
SPO-AD0940A-9052,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0940A-9051,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,0.1,3,1
SPO-AD0940A-9051,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0940A-9054,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,3.1,3,1
SPO-AD0940A-9054,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0940A-9058,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,78.4,3,1
SPO-AD0940A-9058,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0940A-9053,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,906,3,1
SPO-AD0940A-9053,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0940A-9072,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,2,3,1
SPO-AD0940A-9072,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0940A-9060,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,0,3,1
SPO-AD0940A-9060,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0944A-0007,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,58.9,3,1
SPO-AD0944A-0007,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0944A-9052,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,137,3,1
SPO-AD0944A-9052,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0944A-9051,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,0.3,3,1
SPO-AD0944A-9051,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0944A-9053,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,837,3,1
SPO-AD0944A-9053,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0944A-9054,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,4,3,1
SPO-AD0944A-9054,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0944A-9058,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,65.9,3,1
SPO-AD0944A-9058,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0944A-9072,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,3,3,1
SPO-AD0944A-9072,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0944A-9060,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,0,3,1
SPO-AD0944A-9060,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0942A-0005,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,27.3,3,1
SPO-AD0942A-0005,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0940A-0001,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,13.7,3,1
SPO-AD0940A-0001,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0940A-0010,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,1.6,3,1
SPO-AD0940A-0010,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0945A-0007,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0943A-0038,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,53.7,3,1
SPO-AD0943A-0038,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0943A-0008,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,63.8,3,1
SPO-AD0943A-0008,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0943A-0009,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,147.3,3,1
SPO-AD0943A-0009,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0940A-6001,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,19,3,1
SPO-AD0940A-6001,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0942A-6001,2021-12-22T20:00:00+01:00,2021-12-22T21:00:00+01:00,20.2,3,1
SPO-AD0942A-6001,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,NA,3,-1
SPO-AD0942A-0001,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,3.2,3,1
SPO-AD0942A-0001,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0942A-0038,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,80.9,3,1
SPO-AD0942A-0038,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0942A-0008,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,63.2,3,1
SPO-AD0942A-0008,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0942A-0009,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,192.8,3,1
SPO-AD0942A-0009,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0942A-0010,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,0.4,3,1
SPO-AD0942A-0010,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0942A-0007,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,1.5,3,1
SPO-AD0942A-0007,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0942A-9052,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,59,3,1
SPO-AD0942A-9052,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0942A-9051,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,0.8,3,1
SPO-AD0942A-9051,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0942A-9054,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,3.8,3,1
SPO-AD0942A-9054,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0942A-9058,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,77.8,3,1
SPO-AD0942A-9058,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0942A-9053,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,901,3,1
SPO-AD0942A-9053,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0942A-9072,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,0,3,1
SPO-AD0942A-9072,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0942A-9060,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,0,3,1
SPO-AD0942A-9060,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0940A-0038,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,180.4,3,1
SPO-AD0940A-0038,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0940A-0008,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,80.3,3,1
SPO-AD0940A-0008,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0940A-0009,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,345.7,3,1
SPO-AD0940A-0009,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0940A-9052,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,261,3,1
SPO-AD0940A-9052,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0940A-9051,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,0.1,3,1
SPO-AD0940A-9051,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0940A-9054,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,2.6,3,1
SPO-AD0940A-9054,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0940A-9058,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,80.5,3,1
SPO-AD0940A-9058,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0940A-9053,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,906,3,1
SPO-AD0940A-9053,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0940A-9072,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,2,3,1
SPO-AD0940A-9072,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0940A-9060,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,0,3,1
SPO-AD0940A-9060,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0944A-0007,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,59.2,3,1
SPO-AD0944A-0007,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0944A-9052,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,49,3,1
SPO-AD0944A-9052,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0944A-9051,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,0.3,3,1
SPO-AD0944A-9051,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0944A-9053,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,837,3,1
SPO-AD0944A-9053,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0944A-9054,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,3.6,3,1
SPO-AD0944A-9054,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0944A-9058,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,67.6,3,1
SPO-AD0944A-9058,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0944A-9072,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,3,3,1
SPO-AD0944A-9072,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0944A-9060,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,0,3,1
SPO-AD0944A-9060,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0942A-0005,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,24.8,3,1
SPO-AD0942A-0005,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0940A-0001,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,9.5,3,1
SPO-AD0940A-0001,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0940A-0010,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,1.2,3,1
SPO-AD0940A-0010,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0945A-0007,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0943A-0038,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,38,3,1
SPO-AD0943A-0038,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0943A-0008,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,58.6,3,1
SPO-AD0943A-0008,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0943A-0009,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,117.2,3,1
SPO-AD0943A-0009,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0940A-6001,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,20.2,3,1
SPO-AD0940A-6001,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0942A-6001,2021-12-22T21:00:00+01:00,2021-12-22T22:00:00+01:00,19.2,3,1
SPO-AD0942A-6001,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,NA,3,-1
SPO-AD0942A-0001,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,2.1,3,1
SPO-AD0942A-0001,2021-12-22T23:00:00+01:00,2021-12-23T00:00:00+01:00,NA,3,-1
SPO-AD0942A-0038,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,51.1,3,1
SPO-AD0942A-0038,2021-12-22T23:00:00+01:00,2021-12-23T00:00:00+01:00,NA,3,-1
SPO-AD0942A-0008,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,53.3,3,1
SPO-AD0942A-0008,2021-12-22T23:00:00+01:00,2021-12-23T00:00:00+01:00,NA,3,-1
SPO-AD0942A-0009,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,135.4,3,1
SPO-AD0942A-0009,2021-12-22T23:00:00+01:00,2021-12-23T00:00:00+01:00,NA,3,-1
SPO-AD0942A-0010,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,0.3,3,1
SPO-AD0942A-0010,2021-12-22T23:00:00+01:00,2021-12-23T00:00:00+01:00,NA,3,-1
SPO-AD0942A-0007,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,2.1,3,1
SPO-AD0942A-0007,2021-12-22T23:00:00+01:00,2021-12-23T00:00:00+01:00,NA,3,-1
SPO-AD0942A-9052,2021-12-22T22:00:00+01:00,2021-12-22T23:00:00+01:00,75,3,1
SPO-AD0942A-9052,2021-12-22T23:00:00+01:00,2021-12-23T00:00:00+01:00,NA,3,-1
